record_id,source_kind,source_group,source_category,scenario_id,case_id,classification,is_legal_normal_reference,legal_normal_reason,source_path,raw_mdb_path,transient_report_path,mdb_read_status,mdb_table_names,operating_condition,start_power_pct,end_power_pct,ramp_rate_pct_per_min,transition_direction,accident_code,accident_name,injection_time_s,report_event_line,rows,column_count,non_time_variable_count,reference_97_variables_available,schema_97_columns,schema_extra_columns,schema_missing_columns,missing_cells,time_numeric,time_strictly_increasing,time_start_s,time_end_s,sampling_median_s,sampling_min_s,sampling_max_s,nonuniform_sampling_intervals,pwr_start_pct,pwr_end_pct,pwr_min_pct,pwr_max_pct,loca_initial_condition_match,pre_injection_rows,pre_injection_time_start_s,pre_injection_time_end_s,pre_injection_window_s,pre_injection_sampling_median_s,has_valid_pre_injection_sample,pre_window_usable_for_normal,independent_trajectory,independence_note,train_use,calibration_use,test_use,audit_note
accident_RW_52,accident_pre_injection_audit,accident_pre_injection,RW,RW_52,52,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/52.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/52.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/52Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 52.0 %",161,97,96,True,True,,,,True,True,0.0,1600.0,10.0,10.0,10.0,0,100.0,1.6425580978393557,1.6425580978393557,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_53,accident_pre_injection_audit,accident_pre_injection,RW,RW_53,53,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/53.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/53.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/53Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 53.0 %",189,97,96,True,True,,,,True,True,0.0,1880.0,10.0,10.0,10.0,0,100.0,1.565267562866211,1.565267562866211,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_54,accident_pre_injection_audit,accident_pre_injection,RW,RW_54,54,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/54.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/54.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/54Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 54.0 %",190,97,96,True,True,,,,True,True,0.0,1890.0,10.0,10.0,10.0,0,100.0,1.5611042976379397,1.5611042976379397,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_55,accident_pre_injection_audit,accident_pre_injection,RW,RW_55,55,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/55.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/55.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/55Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 55.0 %",186,97,96,True,True,,,,True,True,0.0,1850.0,10.0,10.0,10.0,0,100.0,1.5712010860443115,1.5712010860443115,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_56,accident_pre_injection_audit,accident_pre_injection,RW,RW_56,56,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/56.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/56.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/56Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 56.0 %",186,97,96,True,True,,,,True,True,0.0,1850.0,10.0,10.0,10.0,0,100.0,1.5728578567504885,1.5728578567504885,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_57,accident_pre_injection_audit,accident_pre_injection,RW,RW_57,57,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/57.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/57.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/57Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 57.0 %",186,97,96,True,True,,,,True,True,0.0,1850.0,10.0,10.0,10.0,0,100.0,1.57358717918396,1.57358717918396,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_58,accident_pre_injection_audit,accident_pre_injection,RW,RW_58,58,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/58.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/58.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/58Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 58.0 %",186,97,96,True,True,,,,True,True,0.0,1850.0,10.0,10.0,10.0,0,100.0,1.5768229961395264,1.5737570524215698,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_59,accident_pre_injection_audit,accident_pre_injection,RW,RW_59,59,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/59.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/59.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/59Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 59.0 %",185,97,96,True,True,,,,True,True,0.0,1840.0,10.0,10.0,10.0,0,100.0,1.5737642049789429,1.5737642049789429,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_6,accident_pre_injection_audit,accident_pre_injection,RW,RW_6,6,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/6.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/6.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/6Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 06.0 %",210,97,96,True,True,,,,True,True,0.0,2090.0,10.0,10.0,10.0,0,100.0,1.5145926475524902,1.5145926475524902,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_60,accident_pre_injection_audit,accident_pre_injection,RW,RW_60,60,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/60.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/60.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/60Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 60.0 %",184,97,96,True,True,,,,True,True,0.0,1830.0,10.0,10.0,10.0,0,100.0,1.5800658464431765,1.5789542198181152,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_61,accident_pre_injection_audit,accident_pre_injection,RW,RW_61,61,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/61.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/61.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/61Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 61.0 %",184,97,96,True,True,,,,True,True,0.0,1830.0,10.0,10.0,10.0,0,100.0,1.577970027923584,1.577970027923584,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_62,accident_pre_injection_audit,accident_pre_injection,RW,RW_62,62,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/62.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/62.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/62Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 62.0 %",182,97,96,True,True,,,,True,True,0.0,1810.0,10.0,10.0,10.0,0,100.0,1.5815668106079102,1.5815668106079102,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_63,accident_pre_injection_audit,accident_pre_injection,RW,RW_63,63,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/63.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/63.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/63Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 63.0 %",182,97,96,True,True,,,,True,True,0.0,1810.0,10.0,10.0,10.0,0,100.0,1.5816305875778198,1.5816305875778198,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_64,accident_pre_injection_audit,accident_pre_injection,RW,RW_64,64,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/64.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/64.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/64Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 64.0 %",182,97,96,True,True,,,,True,True,0.0,1810.0,10.0,10.0,10.0,0,100.0,1.5815881490707395,1.5815881490707395,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_65,accident_pre_injection_audit,accident_pre_injection,RW,RW_65,65,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/65.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/65.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/65Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 65.0 %",181,97,96,True,True,,,,True,True,0.0,1800.0,10.0,10.0,10.0,0,100.0,1.5888172388076782,1.5868772268295288,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_66,accident_pre_injection_audit,accident_pre_injection,RW,RW_66,66,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/66.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/66.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/66Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 66.0 %",179,97,96,True,True,,,,True,True,0.0,1780.0,10.0,10.0,10.0,0,100.0,1.5897802114486694,1.5897802114486694,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_67,accident_pre_injection_audit,accident_pre_injection,RW,RW_67,67,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/67.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/67.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/67Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 67.0 %",179,97,96,True,True,,,,True,True,0.0,1780.0,10.0,10.0,10.0,0,100.0,1.5896669626235962,1.5896669626235962,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_68,accident_pre_injection_audit,accident_pre_injection,RW,RW_68,68,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/68.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/68.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/68Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 68.0 %",178,97,96,True,True,,,,True,True,0.0,1770.0,10.0,10.0,10.0,0,100.0,1.5923008918762207,1.5923008918762207,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_69,accident_pre_injection_audit,accident_pre_injection,RW,RW_69,69,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/69.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/69.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/69Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 69.0 %",177,97,96,True,True,,,,True,True,0.0,1760.0,10.0,10.0,10.0,0,100.0,1.5950056314468384,1.5950056314468384,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_7,accident_pre_injection_audit,accident_pre_injection,RW,RW_7,7,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/7.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/7.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/7Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 07.0 %",209,97,96,True,True,,,,True,True,0.0,2080.0,10.0,10.0,10.0,0,100.0,1.5170778036117554,1.5170778036117554,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_70,accident_pre_injection_audit,accident_pre_injection,RW,RW_70,70,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/70.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/70.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/70Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 70.0 %",176,97,96,True,True,,,,True,True,0.0,1750.0,10.0,10.0,10.0,0,100.0,1.598156452178955,1.598156452178955,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_71,accident_pre_injection_audit,accident_pre_injection,RW,RW_71,71,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/71.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/71.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/71Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 71.0 %",176,97,96,True,True,,,,True,True,0.0,1750.0,10.0,10.0,10.0,0,100.0,1.5984750986099243,1.5984750986099243,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_72,accident_pre_injection_audit,accident_pre_injection,RW,RW_72,72,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/72.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/72.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/72Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 72.0 %",173,97,96,True,True,,,,True,True,0.0,1720.0,10.0,10.0,10.0,0,100.0,1.608423113822937,1.608423113822937,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_73,accident_pre_injection_audit,accident_pre_injection,RW,RW_73,73,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/73.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/73.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/73Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 73.0 %",174,97,96,True,True,,,,True,True,0.0,1730.0,10.0,10.0,10.0,0,100.0,1.603381872177124,1.603381872177124,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_74,accident_pre_injection_audit,accident_pre_injection,RW,RW_74,74,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/74.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/74.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/74Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 74.0 %",171,97,96,True,True,,,,True,True,0.0,1700.0,10.0,10.0,10.0,0,100.0,1.6118996143341064,1.6118996143341064,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_75,accident_pre_injection_audit,accident_pre_injection,RW,RW_75,75,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/75.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/75.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/75Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 75.0 %",171,97,96,True,True,,,,True,True,0.0,1700.0,10.0,10.0,10.0,0,100.0,1.6118996143341064,1.6118996143341064,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_76,accident_pre_injection_audit,accident_pre_injection,RW,RW_76,76,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/76.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/76.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/76Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 76.0 %",170,97,96,True,True,,,,True,True,0.0,1690.0,10.0,10.0,10.0,0,100.0,1.6190367937088013,1.6177055835723877,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_77,accident_pre_injection_audit,accident_pre_injection,RW,RW_77,77,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/77.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/77.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/77Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 77.0 %",169,97,96,True,True,,,,True,True,0.0,1680.0,10.0,10.0,10.0,0,100.0,1.6177055835723877,1.6177055835723877,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_78,accident_pre_injection_audit,accident_pre_injection,RW,RW_78,78,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/78.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/78.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/78Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 78.0 %",169,97,96,True,True,,,,True,True,0.0,1680.0,10.0,10.0,10.0,0,100.0,1.6176985502243042,1.6176985502243042,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
accident_RW_79,accident_pre_injection_audit,accident_pre_injection,RW,RW_79,79,C,False,Accident trajectory; its pre-injection samples are not an independent Normal run and cannot be relabeled as Normal.,data/NuclearPowerPlantAccidentData/Operation_csv_data/RW/79.csv,data/NuclearPowerPlantAccidentData/NPPAD/RW/79.mdb,data/NuclearPowerPlantAccidentData/NPPAD/RW/79Transient Report.txt,not_attempted_accident_scope,,Original NPPAD accident trajectory,,,,,RW,RW,0.5,"000000.5 sec, Malfunction # 12 Fraction = 79.0 %",168,97,96,True,True,,,,True,True,0.0,1670.0,10.0,10.0,10.0,0,100.0,1.6206227540969849,1.6206227540969849,102.21075439453124,True,1.0,0.0,0.0,0.0,,True,False,False,Pre-injection segment belongs to an accident case and shares the common initialized state.,no,no,"accident test only, not Normal calibration",First malfunction is at 0.5 s; 10 s sampling leaves only t=0 before injection and a 0 s usable window.
